respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift
0,0,0,120.14286,.60000002,1.25,20,20
1,10,1,51.285713,1,1.25,10,10
0,0,0,65.428574,.40000001,1.25,25,25
1,10,1,13.142858,1,.5,10,10
1,25,1,13.142858,.66666698,.75,25,25
1,10,1,13.142858,1,.75,10,10
1,25,0,51.285713,.33333299,.75,25,25
1,25,0,154.28572,.33333299,.75,25,25
1,25,1,13.142858,1,.75,10,16.666666
0,0,0,51.285713,.33333299,.75,50,50
0,0,1,51.285713,1,.5,10,30
1,10,1,51.285713,.80000001,1.25,10,10
0,0,0,51.285713,.33333299,.75,50,50
1,25,0,51.285713,.33333299,.75,25,25
0,0,0,51.285713,.33333299,.75,50,50
1,10,1,13.142858,1,.75,10,15
1,25,1,13.142858,.66666698,.75,25,25
1,25,0,51.285713,.33333299,.75,25,25
0,0,0,51.285713,.33333299,.75,50,50
1,25,0,51.285713,.33333299,.75,25,25
